observation	equation-5-eddy-fit	torrent-2018-ave-induction-motor-stator-cogent-electrical-steel-aisi-m19-m290-50a-product-and-process-state-unstated	Torrent Perat and Jiménez 2018 Section 3.2 Equation 5 reported M-19 eddy-current-loss fit against Cogent Electrical Steel manufacturer data under sinusoidal excitation	The source reports k_f 60, sheet thickness e 0.0005 m, frequency exponent x 2.05, thickness exponent y 2, flux-density exponent z 2.05, and the printed output factor 10^2 for Equation 5 over the same 50 to 1000 Hz and 0.1 to 1.5 T manufacturer-data domain. Reference 13 identifies Cogent Electrical Steel as the manufacturer-data source, and the 0.5 mm sheet is the modeled M-19 M290-50A state. The paper does not identify a Cogent product designation or revision, production site, heat, chemistry, process, anneal, coating, rolling direction, specimen, magnetic material test method, test temperature, repeats, dispersion, fit covariance, or coefficient compound units. The motor-level IEC procedures described later do not identify the underlying sheet-loss test. These numeric fields are source-equation inputs, not a portable executable model, loss certificate, or authority for the separate NASA and Tempel M-19 states
scalar	eq5-kf	equation-5-eddy-fit	equation_5_reported_k_f_numeric	60	1	constant
uncertainty	eq5-kf	unstated	-	-	-	-
validity	eq5-kf	source_fit_frequency	50	1000	Hz
validity	eq5-kf	source_fit_flux_density	0.1	1.5	T
validity	eq5-kf	source_material_nomenclature_is_m19_m290_50a	1	1	1
validity	eq5-kf	source_excitation_is_sinusoidal	1	1	1
validity	eq5-kf	source_manufacturer_cogent_electrical_steel	1	1	1
validity	eq5-kf	source_product_process_anneal_coating_lot_known	0	0	1
validity	eq5-kf	source_magnetic_loss_test_method_and_temperature_known	0	0	1
validity	eq5-kf	source_fit_uncertainty_dispersion_known	0	0	1
validity	eq5-kf	source_coefficients_portable_without_source_equations	0	0	1
validity	eq5-kf	source_is_reported_fit_not_executable_pack_model	1	1	1
validity	eq5-kf	source_bh_curve_reported	0	0	1
scalar	eq5-frequency-exponent	equation-5-eddy-fit	equation_5_frequency_exponent_x	2.05	1	constant
uncertainty	eq5-frequency-exponent	unstated	-	-	-	-
validity	eq5-frequency-exponent	source_fit_frequency	50	1000	Hz
validity	eq5-frequency-exponent	source_fit_flux_density	0.1	1.5	T
validity	eq5-frequency-exponent	source_material_nomenclature_is_m19_m290_50a	1	1	1
validity	eq5-frequency-exponent	source_excitation_is_sinusoidal	1	1	1
validity	eq5-frequency-exponent	source_manufacturer_cogent_electrical_steel	1	1	1
validity	eq5-frequency-exponent	source_product_process_anneal_coating_lot_known	0	0	1
validity	eq5-frequency-exponent	source_magnetic_loss_test_method_and_temperature_known	0	0	1
validity	eq5-frequency-exponent	source_fit_uncertainty_dispersion_known	0	0	1
validity	eq5-frequency-exponent	source_coefficients_portable_without_source_equations	0	0	1
validity	eq5-frequency-exponent	source_is_reported_fit_not_executable_pack_model	1	1	1
validity	eq5-frequency-exponent	source_bh_curve_reported	0	0	1
scalar	eq5-sheet-thickness	equation-5-eddy-fit	equation_5_sheet_thickness_e	0.0005	m	constant
uncertainty	eq5-sheet-thickness	unstated	-	-	-	-
validity	eq5-sheet-thickness	source_fit_frequency	50	1000	Hz
validity	eq5-sheet-thickness	source_fit_flux_density	0.1	1.5	T
validity	eq5-sheet-thickness	source_material_nomenclature_is_m19_m290_50a	1	1	1
validity	eq5-sheet-thickness	source_excitation_is_sinusoidal	1	1	1
validity	eq5-sheet-thickness	source_manufacturer_cogent_electrical_steel	1	1	1
validity	eq5-sheet-thickness	source_product_process_anneal_coating_lot_known	0	0	1
validity	eq5-sheet-thickness	source_magnetic_loss_test_method_and_temperature_known	0	0	1
validity	eq5-sheet-thickness	source_fit_uncertainty_dispersion_known	0	0	1
validity	eq5-sheet-thickness	source_coefficients_portable_without_source_equations	0	0	1
validity	eq5-sheet-thickness	source_is_reported_fit_not_executable_pack_model	1	1	1
validity	eq5-sheet-thickness	source_bh_curve_reported	0	0	1
scalar	eq5-thickness-exponent	equation-5-eddy-fit	equation_5_thickness_exponent_y	2	1	constant
uncertainty	eq5-thickness-exponent	unstated	-	-	-	-
validity	eq5-thickness-exponent	source_fit_frequency	50	1000	Hz
validity	eq5-thickness-exponent	source_fit_flux_density	0.1	1.5	T
validity	eq5-thickness-exponent	source_material_nomenclature_is_m19_m290_50a	1	1	1
validity	eq5-thickness-exponent	source_excitation_is_sinusoidal	1	1	1
validity	eq5-thickness-exponent	source_manufacturer_cogent_electrical_steel	1	1	1
validity	eq5-thickness-exponent	source_product_process_anneal_coating_lot_known	0	0	1
validity	eq5-thickness-exponent	source_magnetic_loss_test_method_and_temperature_known	0	0	1
validity	eq5-thickness-exponent	source_fit_uncertainty_dispersion_known	0	0	1
validity	eq5-thickness-exponent	source_coefficients_portable_without_source_equations	0	0	1
validity	eq5-thickness-exponent	source_is_reported_fit_not_executable_pack_model	1	1	1
validity	eq5-thickness-exponent	source_bh_curve_reported	0	0	1
scalar	eq5-flux-exponent	equation-5-eddy-fit	equation_5_flux_density_exponent_z	2.05	1	constant
uncertainty	eq5-flux-exponent	unstated	-	-	-	-
validity	eq5-flux-exponent	source_fit_frequency	50	1000	Hz
validity	eq5-flux-exponent	source_fit_flux_density	0.1	1.5	T
validity	eq5-flux-exponent	source_material_nomenclature_is_m19_m290_50a	1	1	1
validity	eq5-flux-exponent	source_excitation_is_sinusoidal	1	1	1
validity	eq5-flux-exponent	source_manufacturer_cogent_electrical_steel	1	1	1
validity	eq5-flux-exponent	source_product_process_anneal_coating_lot_known	0	0	1
validity	eq5-flux-exponent	source_magnetic_loss_test_method_and_temperature_known	0	0	1
validity	eq5-flux-exponent	source_fit_uncertainty_dispersion_known	0	0	1
validity	eq5-flux-exponent	source_coefficients_portable_without_source_equations	0	0	1
validity	eq5-flux-exponent	source_is_reported_fit_not_executable_pack_model	1	1	1
validity	eq5-flux-exponent	source_bh_curve_reported	0	0	1
scalar	eq5-output-scale	equation-5-eddy-fit	equation_5_reported_output_scale_numeric	100	1	constant
uncertainty	eq5-output-scale	unstated	-	-	-	-
validity	eq5-output-scale	source_fit_frequency	50	1000	Hz
validity	eq5-output-scale	source_fit_flux_density	0.1	1.5	T
validity	eq5-output-scale	source_material_nomenclature_is_m19_m290_50a	1	1	1
validity	eq5-output-scale	source_excitation_is_sinusoidal	1	1	1
validity	eq5-output-scale	source_manufacturer_cogent_electrical_steel	1	1	1
validity	eq5-output-scale	source_product_process_anneal_coating_lot_known	0	0	1
validity	eq5-output-scale	source_magnetic_loss_test_method_and_temperature_known	0	0	1
validity	eq5-output-scale	source_fit_uncertainty_dispersion_known	0	0	1
validity	eq5-output-scale	source_coefficients_portable_without_source_equations	0	0	1
validity	eq5-output-scale	source_is_reported_fit_not_executable_pack_model	1	1	1
validity	eq5-output-scale	source_bh_curve_reported	0	0	1
